"season","daynum","wteam","lteam","pct_both_tourney","id"
"P",93,778,746,0.14,"P_746_778"
"P",93,780,663,0.031,"P_663_780"
"P",93,786,559,0.794,"P_559_786"
"P",93,789,641,0.05,"P_641_789"
"P",93,802,666,0.092,"P_666_802"
"P",93,810,818,0.191,"P_810_818"
"P",93,817,821,0.106,"P_817_821"
"P",93,820,819,0.001,"P_819_820"
"P",93,822,699,0.034,"P_699_822"
"P",93,829,660,0.382,"P_660_829"
"P",93,830,551,0.031,"P_551_830"
"P",93,831,695,0.043,"P_695_831"
"P",93,833,585,0.001,"P_585_833"
"P",93,843,764,0.323,"P_764_843"
"P",93,847,635,0.007,"P_635_847"
"P",94,511,783,0.088,"P_511_783"
"P",94,513,572,0.002,"P_513_572"
"P",94,519,797,0.001,"P_519_797"
"P",94,522,633,0.017,"P_522_633"
"P",94,538,806,0.001,"P_538_806"
"P",94,539,512,0.065,"P_512_539"
"P",94,544,777,0.002,"P_544_777"
"P",94,547,600,0.001,"P_547_600"
"P",94,552,826,0.268,"P_552_826"
"P",94,553,645,0.015,"P_553_645"
"P",94,554,850,0.015,"P_554_850"
"P",94,568,752,0.001,"P_568_752"
"P",94,574,622,0.002,"P_574_622"
"P",94,590,711,0.015,"P_590_711"
"P",94,597,702,0.005,"P_597_702"
"P",94,598,550,0.004,"P_550_598"
"P",94,607,732,0.139,"P_607_732"
"P",94,613,526,0.004,"P_526_613"
"P",94,631,630,0.007,"P_630_631"
"P",94,668,606,0.033,"P_606_668"
"P",94,672,812,0.002,"P_672_812"
"P",94,682,634,0.002,"P_634_682"
"P",94,686,679,0.002,"P_679_686"
"P",94,687,791,0.006,"P_687_791"
"P",94,688,582,0.002,"P_582_688"
"P",94,689,543,0.001,"P_543_689"
"P",94,710,646,0.016,"P_646_710"
"P",94,713,681,0.001,"P_681_713"
"P",94,717,573,0.027,"P_573_717"
"P",94,720,670,0.328,"P_670_720"
"P",94,724,748,0.003,"P_724_748"
"P",94,725,841,0.038,"P_725_841"
"P",94,726,840,0.022,"P_726_840"
"P",94,727,757,0.012,"P_727_757"
"P",94,739,776,0.001,"P_739_776"
"P",94,745,532,0.007,"P_532_745"
"P",94,756,620,0.004,"P_620_756"
"P",94,781,730,0.013,"P_730_781"
"P",94,790,518,0.012,"P_518_790"
"P",94,792,580,0.001,"P_580_792"
"P",94,814,735,0.009,"P_735_814"
"P",94,828,611,0.004,"P_611_828"
"P",94,842,680,0.008,"P_680_842"
"P",94,848,601,0.001,"P_601_848"
"P",94,851,654,0.006,"P_654_851"
"P",94,855,535,0.012,"P_535_855"
"P",95,528,785,0.001,"P_528_785"
"P",95,531,558,0.002,"P_531_558"
"P",95,586,591,0.004,"P_586_591"
"P",95,589,627,0.017,"P_589_627"
"P",95,728,567,0.002,"P_567_728"
"P",95,736,612,0.053,"P_612_736"
"P",95,744,653,0.011,"P_653_744"
"P",95,766,658,0.001,"P_658_766"
"P",95,782,704,0.002,"P_704_782"
"P",95,854,561,0.004,"P_561_854"
"P",96,502,821,0.022,"P_502_821"
"P",96,504,790,0.125,"P_504_790"
"P",96,507,611,0.002,"P_507_611"
"P",96,510,585,0.001,"P_510_585"
"P",96,511,539,0.358,"P_511_539"
"P",96,516,572,0.001,"P_516_572"
"P",96,520,534,0.002,"P_520_534"
"P",96,521,794,0.244,"P_521_794"
"P",96,522,710,0.016,"P_522_710"
"P",96,527,831,0.193,"P_527_831"
"P",96,530,749,0.001,"P_530_749"
"P",96,532,777,0.001,"P_532_777"
"P",96,533,692,0.003,"P_533_692"
"P",96,535,552,0.277,"P_535_552"
"P",96,536,817,0.741,"P_536_817"
"P",96,538,727,0.006,"P_538_727"
"P",96,544,745,0.012,"P_544_745"
"P",96,551,606,0.019,"P_551_606"
"P",96,553,832,0.004,"P_553_832"
"P",96,554,598,0.023,"P_554_598"
"P",96,557,852,0.014,"P_557_852"
"P",96,559,764,0.253,"P_559_764"
"P",96,560,523,0.001,"P_523_560"
"P",96,561,531,0.002,"P_531_561"
"P",96,562,587,0.015,"P_562_587"
"P",96,568,547,0.003,"P_547_568"
"P",96,569,641,0.029,"P_569_641"
"P",96,574,654,0.002,"P_574_654"
"P",96,575,714,0.011,"P_575_714"
"P",96,576,570,0.04,"P_570_576"
"P",96,577,695,0.127,"P_577_695"
"P",96,583,809,0.048,"P_583_809"
"P",96,590,594,0.003,"P_590_594"
"P",96,592,640,0.918,"P_592_640"
"P",96,593,683,0.001,"P_593_683"
"P",96,597,650,0.004,"P_597_650"
"P",96,599,546,0.004,"P_546_599"
"P",96,601,735,0.001,"P_601_735"
"P",96,602,723,0.477,"P_602_723"
"P",96,603,737,0.143,"P_603_737"
"P",96,604,518,0.007,"P_518_604"
"P",96,605,799,0.002,"P_605_799"
"P",96,610,747,0.001,"P_610_747"
"P",96,612,728,0.025,"P_612_728"
"P",96,615,712,0.022,"P_615_712"
"P",96,620,613,0.003,"P_613_620"
"P",96,628,625,0.013,"P_625_628"
"P",96,631,718,0.046,"P_631_718"
"P",96,633,646,0.017,"P_633_646"
"P",96,636,698,0.149,"P_636_698"
"P",96,637,629,0.088,"P_629_637"
"P",96,645,545,0.004,"P_545_645"
"P",96,648,739,0.006,"P_648_739"
"P",96,651,573,0.02,"P_573_651"
"P",96,662,839,0.007,"P_662_839"
"P",96,666,607,0.143,"P_607_666"
"P",96,667,540,0.002,"P_540_667"
"P",96,668,830,0.036,"P_668_830"
"P",96,672,768,0.002,"P_672_768"
"P",96,674,515,0.047,"P_515_674"
"P",96,675,655,0.009,"P_655_675"
"P",96,676,556,0.092,"P_556_676"
"P",96,677,774,0.001,"P_677_774"
"P",96,678,626,0.063,"P_626_678"
"P",96,682,792,0.007,"P_682_792"
"P",96,687,519,0.017,"P_519_687"
"P",96,688,733,0.001,"P_688_733"
"P",96,693,571,0.001,"P_571_693"
"P",96,699,756,0.007,"P_699_756"
"P",96,713,680,0.009,"P_680_713"
"P",96,715,623,0.131,"P_623_715"
"P",96,716,787,0.001,"P_716_787"
"P",96,719,690,0.001,"P_690_719"
"P",96,722,721,0.056,"P_721_722"
"P",96,724,689,0.004,"P_689_724"
"P",96,725,840,0.083,"P_725_840"
"P",96,730,753,0.001,"P_730_753"
"P",96,731,549,0.428,"P_549_731"
"P",96,732,763,0.006,"P_732_763"
"P",96,736,567,0.016,"P_567_736"
"P",96,743,596,0.008,"P_596_743"
"P",96,748,543,0.001,"P_543_748"
"P",96,751,761,0.003,"P_751_761"
"P",96,754,788,0.099,"P_754_788"
"P",96,755,758,0.021,"P_755_758"
"P",96,757,806,0.002,"P_757_806"
"P",96,762,579,0.001,"P_579_762"
"P",96,765,664,0.002,"P_664_765"
"P",96,772,661,0.193,"P_661_772"
"P",96,775,578,0.045,"P_578_775"
"P",96,779,663,0.017,"P_663_779"
"P",96,781,652,0.005,"P_652_781"
"P",96,783,512,0.011,"P_512_783"
"P",96,786,771,0.141,"P_771_786"
"P",96,789,741,0.083,"P_741_789"
"P",96,791,797,0.001,"P_791_797"
"P",96,793,796,0.121,"P_793_796"
"P",96,795,705,0.001,"P_705_795"
"P",96,802,617,0.01,"P_617_802"
"P",96,804,734,0.001,"P_734_804"
"P",96,805,801,0.018,"P_801_805"
"P",96,810,778,0.566,"P_778_810"
"P",96,811,513,0.001,"P_513_811"
"P",96,816,847,0.002,"P_816_847"
"P",96,822,526,0.034,"P_526_822"
"P",96,824,742,0.03,"P_742_824"
"P",96,825,635,0.027,"P_635_825"
"P",96,826,855,0.01,"P_826_855"
"P",96,827,769,0.108,"P_769_827"
"P",96,829,843,0.772,"P_829_843"
"P",96,833,815,0.001,"P_815_833"
"P",96,835,812,0.002,"P_812_835"
"P",96,836,529,0.001,"P_529_836"
"P",96,838,679,0.003,"P_679_838"
"P",96,841,726,0.015,"P_726_841"
"P",96,842,681,0.004,"P_681_842"
"P",96,845,844,0.022,"P_844_845"
"P",96,846,624,0.018,"P_624_846"
"P",96,848,814,0.006,"P_814_848"
"P",96,850,550,0.003,"P_550_850"
"P",96,851,622,0.004,"P_622_851"
"P",96,853,780,0.091,"P_780_853"
"P",96,854,558,0.005,"P_558_854"
"P",97,509,644,0.003,"P_509_644"
"P",97,541,782,0.006,"P_541_782"
"P",97,591,760,0.001,"P_591_760"
"P",97,670,729,0.34,"P_670_729"
"P",97,708,595,0.308,"P_595_708"
"P",97,717,746,0.139,"P_717_746"
"P",97,720,673,0.794,"P_673_720"
"P",97,744,589,0.012,"P_589_744"
"P",97,784,586,0.003,"P_586_784"
"P",97,813,657,0.002,"P_657_813"
"P",97,828,785,0.004,"P_785_828"
"P",97,849,671,0.49,"P_671_849"
"P",98,506,685,0.001,"P_506_685"
"P",98,535,622,0.009,"P_535_622"
"P",98,574,552,0.043,"P_552_574"
"P",98,597,563,0.001,"P_563_597"
"P",98,627,658,0.002,"P_627_658"
"P",98,634,791,0.001,"P_634_791"
"P",98,636,676,0.684,"P_636_676"
"P",98,653,766,0.007,"P_653_766"
"P",98,702,650,0.006,"P_650_702"
"P",98,731,843,0.956,"P_731_843"
"P",98,792,519,0.002,"P_519_792"
"P",98,851,855,0.003,"P_851_855"
"P",99,549,573,0.014,"P_549_573"
"P",99,551,527,0.141,"P_527_551"
"P",99,575,562,0.005,"P_562_575"
"P",99,587,714,0.059,"P_587_714"
"P",99,630,548,0.001,"P_548_630"
"P",99,633,710,0.013,"P_633_710"
"P",99,640,790,0.951,"P_640_790"
"P",99,736,728,0.019,"P_728_736"
"P",99,738,625,0.093,"P_625_738"
"P",99,749,846,0.021,"P_749_846"
"P",99,754,821,0.117,"P_754_821"
"P",99,853,604,0.466,"P_604_853"
"P",100,503,836,0.002,"P_503_836"
"P",100,521,698,0.061,"P_521_698"
"P",100,529,520,0.001,"P_520_529"
"P",100,533,509,0.014,"P_509_533"
"P",100,536,502,0.213,"P_502_536"
"P",100,544,532,0.002,"P_532_544"
"P",100,554,585,0.002,"P_554_585"
"P",100,568,850,0.006,"P_568_850"
"P",100,577,708,0.913,"P_577_708"
"P",100,592,769,0.169,"P_592_769"
"P",100,602,816,0.067,"P_602_816"
"P",100,603,786,0.848,"P_603_786"
"P",100,615,605,0.004,"P_605_615"
"P",100,620,822,0.071,"P_620_822"
"P",100,626,624,0.006,"P_624_626"
"P",100,635,576,0.064,"P_576_635"
"P",100,639,581,0.003,"P_581_639"
"P",100,641,780,0.008,"P_641_780"
"P",100,642,555,0.001,"P_555_642"
"P",100,648,776,0.001,"P_648_776"
"P",100,660,771,0.061,"P_660_771"
"P",100,662,649,0.003,"P_649_662"
"P",100,666,809,0.105,"P_666_809"
"P",100,668,839,0.008,"P_668_839"
"P",100,669,690,0.008,"P_669_690"
"P",100,670,715,0.105,"P_670_715"
"P",100,674,655,0.02,"P_655_674"
"P",100,675,515,0.012,"P_515_675"
"P",100,678,530,0.009,"P_530_678"
"P",100,686,838,0.003,"P_686_838"
"P",100,701,852,0.006,"P_701_852"
"P",100,712,799,0.002,"P_712_799"
"P",100,717,651,0.776,"P_651_717"
"P",100,723,847,0.012,"P_723_847"
"P",100,739,750,0.001,"P_739_750"
"P",100,741,569,0.08,"P_569_741"
"P",100,743,599,0.011,"P_599_743"
"P",100,745,777,0.004,"P_745_777"
"P",100,746,829,0.1,"P_746_829"
"P",100,751,819,0.002,"P_751_819"
"P",100,761,820,0.001,"P_761_820"
"P",100,767,801,0.001,"P_767_801"
"P",100,789,596,0.02,"P_596_789"
"P",100,793,721,0.159,"P_721_793"
"P",100,794,556,0.141,"P_556_794"
"P",100,805,661,0.362,"P_661_805"
"P",100,817,788,0.063,"P_788_817"
"P",100,825,570,0.023,"P_570_825"
"P",100,828,813,0.002,"P_813_828"
"P",100,849,628,0.072,"P_628_849"
"P",101,510,752,0.001,"P_510_752"
"P",101,516,812,0.001,"P_516_812"
"P",101,526,597,0.006,"P_526_597"
"P",101,528,507,0.002,"P_507_528"
"P",101,535,851,0.084,"P_535_851"
"P",101,553,735,0.014,"P_553_735"
"P",101,572,590,0.004,"P_572_590"
"P",101,595,606,0.045,"P_595_606"
"P",101,607,652,0.007,"P_607_652"
"P",101,611,657,0.002,"P_611_657"
"P",101,622,844,0.003,"P_622_844"
"P",101,623,673,0.552,"P_623_673"
"P",101,645,740,0.003,"P_645_740"
"P",101,646,540,0.001,"P_540_646"
"P",101,647,806,0.001,"P_647_806"
"P",101,671,729,0.395,"P_671_729"
"P",101,672,835,0.011,"P_672_835"
"P",101,680,566,0.002,"P_566_680"
"P",101,682,579,0.005,"P_579_682"
"P",101,687,792,0.001,"P_687_792"
"P",101,688,681,0.003,"P_681_688"
"P",101,724,677,0.006,"P_677_724"
"P",101,730,732,0.004,"P_730_732"
"P",101,748,631,0.003,"P_631_748"
"P",101,755,753,0.001,"P_753_755"
"P",101,757,808,0.002,"P_757_808"
"P",101,778,559,0.951,"P_559_778"
"P",101,781,758,0.038,"P_758_781"
"P",101,783,841,0.026,"P_783_841"
"P",101,810,725,0.1,"P_725_810"
"P",101,818,726,0.01,"P_726_818"
"P",101,826,574,0.035,"P_574_826"
"P",101,827,504,0.144,"P_504_827"
"P",101,832,614,0.001,"P_614_832"
"P",101,833,547,0.001,"P_547_833"
"P",101,840,539,0.273,"P_539_840"
"P",101,842,713,0.007,"P_713_842"
"P",101,845,654,0.004,"P_654_845"
"P",101,848,545,0.002,"P_545_848"
"P",102,531,567,0.002,"P_531_567"
"P",102,541,744,0.009,"P_541_744"
"P",102,561,728,0.002,"P_561_728"
"P",102,586,633,0.018,"P_586_633"
"P",102,589,658,0.001,"P_589_658"
"P",102,612,854,0.036,"P_612_854"
"P",102,627,766,0.012,"P_627_766"
"P",102,704,653,0.001,"P_653_704"
"P",102,736,558,0.02,"P_558_736"
"P",102,782,659,0.003,"P_659_782"
"P",103,503,520,0.003,"P_503_520"
"P",103,504,674,0.074,"P_504_674"
"P",103,510,547,0.001,"P_510_547"
"P",103,515,655,0.006,"P_515_655"
"P",103,518,675,0.001,"P_518_675"
"P",103,519,791,0.005,"P_519_791"
"P",103,522,540,0.002,"P_522_540"
"P",103,526,620,0.008,"P_526_620"
"P",103,527,662,0.132,"P_527_662"
"P",103,528,611,0.003,"P_528_611"
"P",103,530,587,0.003,"P_530_587"
"P",103,532,544,0.003,"P_532_544"
"P",103,533,616,0.002,"P_533_616"
"P",103,535,574,0.062,"P_535_574"
"P",103,536,821,0.146,"P_536_821"
"P",103,538,808,0.002,"P_538_808"
"P",103,552,855,0.01,"P_552_855"
"P",103,553,848,0.018,"P_553_848"
"P",103,554,815,0.002,"P_554_815"
"P",103,556,637,0.146,"P_556_637"
"P",103,557,701,0.105,"P_557_701"
"P",103,558,728,0.005,"P_558_728"
"P",103,576,847,0.007,"P_576_847"
"P",103,592,790,0.951,"P_592_790"
"P",103,595,830,0.05,"P_595_830"
"P",103,598,568,0.009,"P_568_598"
"P",103,602,635,0.095,"P_602_635"
"P",103,604,769,0.08,"P_604_769"
"P",103,605,712,0.003,"P_605_712"
"P",103,607,730,0.012,"P_607_730"
"P",103,610,707,0.001,"P_610_707"
"P",103,612,531,0.006,"P_531_612"
"P",103,615,570,0.01,"P_570_615"
"P",103,617,801,0.001,"P_617_801"
"P",103,621,713,0.001,"P_621_713"
"P",103,626,575,0.009,"P_575_626"
"P",103,631,689,0.003,"P_631_689"
"P",103,636,629,0.105,"P_629_636"
"P",103,639,690,0.004,"P_639_690"
"P",103,645,614,0.002,"P_614_645"
"P",103,647,565,0.002,"P_565_647"
"P",103,648,776,0.001,"P_648_776"
"P",103,651,786,0.661,"P_651_786"
"P",103,654,844,0.002,"P_654_844"
"P",103,661,583,0.064,"P_583_661"
"P",103,664,542,0.001,"P_542_664"
"P",103,666,772,0.288,"P_666_772"
"P",103,670,625,0.054,"P_625_670"
"P",103,672,594,0.001,"P_594_672"
"P",103,676,721,0.109,"P_676_721"
"P",103,678,624,0.009,"P_624_678"
"P",103,680,688,0.009,"P_680_688"
"P",103,687,634,0.001,"P_634_687"
"P",103,692,642,0.001,"P_642_692"
"P",103,693,619,0.001,"P_619_693"
"P",103,698,722,0.099,"P_698_722"
"P",103,699,756,0.007,"P_699_756"
"P",103,702,650,0.004,"P_650_702"
"P",103,708,551,0.256,"P_551_708"
"P",103,717,771,0.117,"P_717_771"
"P",103,718,630,0.011,"P_630_718"
"P",103,723,825,0.2,"P_723_825"
"P",103,724,774,0.001,"P_724_774"
"P",103,725,818,0.031,"P_725_818"
"P",103,727,806,0.001,"P_727_806"
"P",103,731,829,0.848,"P_731_829"
"P",103,732,652,0.004,"P_652_732"
"P",103,735,545,0.003,"P_545_735"
"P",103,736,561,0.015,"P_561_736"
"P",103,741,546,0.027,"P_546_741"
"P",103,743,780,0.019,"P_743_780"
"P",103,745,777,0.004,"P_745_777"
"P",103,751,787,0.004,"P_751_787"
"P",103,754,817,0.806,"P_754_817"
"P",103,761,716,0.001,"P_716_761"
"P",103,764,746,0.035,"P_746_764"
"P",103,775,641,0.017,"P_641_775"
"P",103,781,755,0.098,"P_755_781"
"P",103,785,657,0.001,"P_657_785"
"P",103,789,569,0.196,"P_569_789"
"P",103,793,521,0.375,"P_521_793"
"P",103,794,796,0.093,"P_794_796"
"P",103,800,572,0.001,"P_572_800"
"P",103,804,632,0.001,"P_632_804"
"P",103,805,742,0.073,"P_742_805"
"P",103,807,757,0.001,"P_757_807"
"P",103,809,802,0.065,"P_802_809"
"P",103,810,726,0.026,"P_726_810"
"P",103,811,590,0.002,"P_590_811"
"P",103,814,601,0.001,"P_601_814"
"P",103,816,799,0.003,"P_799_816"
"P",103,822,597,0.029,"P_597_822"
"P",103,824,767,0.006,"P_767_824"
"P",103,826,851,0.068,"P_826_851"
"P",103,827,640,0.844,"P_640_827"
"P",103,832,740,0.001,"P_740_832"
"P",103,833,752,0.001,"P_752_833"
"P",103,835,711,0.008,"P_711_835"
"P",103,836,719,0.001,"P_719_836"
"P",103,838,686,0.003,"P_686_838"
"P",103,840,783,0.061,"P_783_840"
"P",103,841,539,0.099,"P_539_841"
"P",103,842,582,0.002,"P_582_842"
"P",103,843,573,0.029,"P_573_843"
"P",103,845,622,0.002,"P_622_845"
"P",103,846,714,0.125,"P_714_846"
"P",103,849,720,0.806,"P_720_849"
"P",103,850,600,0.001,"P_600_850"
"P",103,852,788,0.002,"P_788_852"
"P",103,854,567,0.002,"P_567_854"
"P",104,511,512,0.079,"P_511_512"
"P",104,559,737,0.14,"P_559_737"
"P",104,562,749,0.011,"P_562_749"
"P",104,577,668,0.373,"P_577_668"
"P",104,586,710,0.011,"P_586_710"
"P",104,589,782,0.01,"P_589_782"
"P",104,599,663,0.009,"P_599_663"
"P",104,603,660,0.421,"P_603_660"
"P",104,627,659,0.001,"P_627_659"
"P",104,653,541,0.007,"P_541_653"
"P",104,658,766,0.001,"P_658_766"
"P",104,673,628,0.061,"P_628_673"
"P",104,695,839,0.003,"P_695_839"
"P",104,729,715,0.094,"P_715_729"
"P",104,738,623,0.745,"P_623_738"
"P",104,744,704,0.001,"P_704_744"
"P",104,778,549,0.358,"P_549_778"
"P",104,779,596,0.003,"P_596_779"
"P",104,828,524,0.003,"P_524_828"
"P",104,831,606,0.028,"P_606_831"
"P",104,853,578,0.18,"P_578_853"
"P",105,613,699,0.008,"P_613_699"
"P",105,637,636,0.83,"P_636_637"
"P",105,664,751,0.013,"P_664_751"
"P",105,693,610,0.002,"P_610_693"
"P",105,739,750,0.001,"P_739_750"
"P",105,786,843,0.756,"P_786_843"
"P",105,792,791,0.001,"P_791_792"
"P",105,835,591,0.002,"P_591_835"
"P",106,503,529,0.002,"P_503_529"
"P",106,528,813,0.001,"P_528_813"
"P",106,535,844,0.066,"P_535_844"
"P",106,545,814,0.002,"P_545_814"
"P",106,570,712,0.009,"P_570_712"
"P",106,601,553,0.002,"P_553_601"
"P",106,602,825,0.22,"P_602_825"
"P",106,614,848,0.001,"P_614_848"
"P",106,615,847,0.005,"P_615_847"
"P",106,635,799,0.003,"P_635_799"
"P",106,640,675,0.108,"P_640_675"
"P",106,668,815,0.005,"P_668_815"
"P",106,676,796,0.073,"P_676_796"
"P",106,678,575,0.007,"P_575_678"
"P",106,708,839,0.017,"P_708_839"
"P",106,714,530,0.005,"P_530_714"
"P",106,719,534,0.002,"P_534_719"
"P",106,720,671,0.648,"P_671_720"
"P",106,723,605,0.015,"P_605_723"
"P",106,735,740,0.001,"P_735_740"
"P",106,778,660,0.445,"P_660_778"
"P",106,795,787,0.001,"P_787_795"
"P",106,816,576,0.024,"P_576_816"
"P",106,817,502,0.145,"P_502_817"
"P",106,829,764,0.261,"P_764_829"
"P",106,831,662,0.061,"P_662_831"
"P",106,832,645,0.003,"P_645_832"
"P",106,836,690,0.001,"P_690_836"
"P",106,846,587,0.055,"P_587_846"
"P",106,850,752,0.002,"P_752_850"
"P",107,509,517,0.001,"P_509_517"
"P",107,515,593,0.003,"P_515_593"
"P",107,533,642,0.006,"P_533_642"
"P",107,538,565,0.001,"P_538_565"
"P",107,549,651,0.261,"P_549_651"
"P",107,552,851,0.075,"P_552_851"
"P",107,557,788,0.038,"P_557_788"
"P",107,559,603,0.986,"P_559_603"
"P",107,562,624,0.003,"P_562_624"
"P",107,569,546,0.021,"P_546_569"
"P",107,574,855,0.001,"P_574_855"
"P",107,577,830,0.096,"P_577_830"
"P",107,578,663,0.02,"P_578_663"
"P",107,589,659,0.002,"P_589_659"
"P",107,597,563,0.001,"P_563_597"
"P",107,606,547,0.002,"P_547_606"
"P",107,623,670,0.4,"P_623_670"
"P",107,626,749,0.008,"P_626_749"
"P",107,627,658,0.003,"P_627_658"
"P",107,647,808,0.003,"P_647_808"
"P",107,654,622,0.001,"P_622_654"
"P",107,661,742,0.019,"P_661_742"
"P",107,666,805,0.515,"P_666_805"
"P",107,669,639,0.03,"P_639_669"
"P",107,674,518,0.005,"P_518_674"
"P",107,680,621,0.001,"P_621_680"
"P",107,682,580,0.002,"P_580_682"
"P",107,698,721,0.032,"P_698_721"
"P",107,709,650,0.001,"P_650_709"
"P",107,713,582,0.001,"P_582_713"
"P",107,727,807,0.001,"P_727_807"
"P",107,731,771,0.094,"P_731_771"
"P",107,738,849,0.818,"P_738_849"
"P",107,744,653,0.006,"P_653_744"
"P",107,753,781,0.011,"P_753_781"
"P",107,754,701,0.229,"P_701_754"
"P",107,757,564,0.001,"P_564_757"
"P",107,767,617,0.001,"P_617_767"
"P",107,772,824,0.095,"P_772_824"
"P",107,775,780,0.012,"P_775_780"
"P",107,782,766,0.002,"P_766_782"
"P",107,790,769,0.119,"P_769_790"
"P",107,793,722,0.314,"P_722_793"
"P",107,794,629,0.075,"P_629_794"
"P",107,802,583,0.038,"P_583_802"
"P",107,809,801,0.007,"P_801_809"
"P",107,820,664,0.001,"P_664_820"
"P",107,821,852,0.005,"P_821_852"
"P",107,827,604,0.638,"P_604_827"
"P",107,828,657,0.004,"P_657_828"
"P",107,842,733,0.001,"P_733_842"
"P",107,845,826,0.079,"P_826_845"
"P",107,853,779,0.072,"P_779_853"
"P",108,504,655,0.008,"P_504_655"
"P",108,511,841,0.19,"P_511_841"
"P",108,522,586,0.028,"P_522_586"
"P",108,554,550,0.003,"P_550_554"
"P",108,573,737,0.002,"P_573_737"
"P",108,607,758,0.021,"P_607_758"
"P",108,648,838,0.011,"P_648_838"
"P",108,695,551,0.038,"P_551_695"
"P",108,715,628,0.02,"P_628_715"
"P",108,718,689,0.003,"P_689_718"
"P",108,729,673,0.4,"P_673_729"
"P",108,739,532,0.004,"P_532_739"
"P",108,745,588,0.002,"P_588_745"
"P",108,748,630,0.002,"P_630_748"
"P",108,755,732,0.028,"P_732_755"
"P",108,774,631,0.003,"P_631_774"
"P",108,776,686,0.001,"P_686_776"
"P",108,789,743,0.122,"P_743_789"
"P",108,800,672,0.002,"P_672_800"
"P",108,810,783,0.078,"P_783_810"
"P",108,811,516,0.002,"P_516_811"
"P",108,818,539,0.092,"P_539_818"
"P",108,833,510,0.003,"P_510_833"
"P",108,835,513,0.001,"P_513_835"
"P",108,840,512,0.067,"P_512_840"
"P",109,558,567,0.001,"P_558_567"
"P",109,576,639,0.035,"P_576_639"
"P",109,612,561,0.016,"P_561_612"
"P",109,633,638,0.002,"P_633_638"
"P",109,651,559,0.765,"P_559_651"
"P",109,728,531,0.001,"P_531_728"
"P",109,736,854,0.035,"P_736_854"
"P",109,756,842,0.002,"P_756_842"
"P",109,825,846,0.084,"P_825_846"
"P",110,503,562,0.007,"P_503_562"
"P",110,504,515,0.036,"P_504_515"
"P",110,510,614,0.001,"P_510_614"
"P",110,511,840,0.501,"P_511_840"
"P",110,512,841,0.011,"P_512_841"
"P",110,513,672,0.001,"P_513_672"
"P",110,516,800,0.002,"P_516_800"
"P",110,522,760,0.001,"P_522_760"
"P",110,523,610,0.002,"P_523_610"
"P",110,526,757,0.012,"P_526_757"
"P",110,528,541,0.006,"P_528_541"
"P",110,530,797,0.001,"P_530_797"
"P",110,531,736,0.008,"P_531_736"
"P",110,534,845,0.008,"P_534_845"
"P",110,535,622,0.007,"P_535_622"
"P",110,536,788,0.059,"P_536_788"
"P",110,545,816,0.003,"P_545_816"
"P",110,549,737,0.035,"P_549_737"
"P",110,554,828,0.035,"P_554_828"
"P",110,561,567,0.001,"P_561_567"
"P",110,568,735,0.007,"P_568_735"
"P",110,569,578,0.072,"P_569_578"
"P",110,575,574,0.007,"P_574_575"
"P",110,586,646,0.029,"P_586_646"
"P",110,589,519,0.011,"P_519_589"
"P",110,590,594,0.001,"P_590_594"
"P",110,595,839,0.01,"P_595_839"
"P",110,597,808,0.001,"P_597_808"
"P",110,598,752,0.001,"P_598_752"
"P",110,599,641,0.01,"P_599_641"
"P",110,602,714,0.208,"P_602_714"
"P",110,603,771,0.098,"P_603_771"
"P",110,604,790,0.638,"P_604_790"
"P",110,607,755,0.055,"P_607_755"
"P",110,612,558,0.016,"P_558_612"
"P",110,613,806,0.003,"P_613_806"
"P",110,620,681,0.002,"P_620_681"
"P",110,627,645,0.012,"P_627_645"
"P",110,630,689,0.002,"P_630_689"
"P",110,631,677,0.009,"P_631_677"
"P",110,635,669,0.038,"P_635_669"
"P",110,636,556,0.202,"P_556_636"
"P",110,637,721,0.161,"P_637_721"
"P",110,640,769,0.119,"P_640_769"
"P",110,647,680,0.017,"P_647_680"
"P",110,648,686,0.005,"P_648_686"
"P",110,650,605,0.001,"P_605_650"
"P",110,653,799,0.002,"P_653_799"
"P",110,660,764,0.08,"P_660_764"
"P",110,661,801,0.008,"P_661_801"
"P",110,663,741,0.018,"P_663_741"
"P",110,664,716,0.002,"P_664_716"
"P",110,670,628,0.043,"P_628_670"
"P",110,671,623,0.44,"P_623_671"
"P",110,675,674,0.034,"P_674_675"
"P",110,676,629,0.062,"P_629_676"
"P",110,682,626,0.03,"P_626_682"
"P",110,687,587,0.007,"P_587_687"
"P",110,688,702,0.018,"P_688_702"
"P",110,698,793,0.265,"P_698_793"
"P",110,699,807,0.001,"P_699_807"
"P",110,705,820,0.001,"P_705_820"
"P",110,708,527,0.654,"P_527_708"
"P",110,712,814,0.012,"P_712_814"
"P",110,713,538,0.002,"P_538_713"
"P",110,715,625,0.025,"P_625_715"
"P",110,718,748,0.004,"P_718_748"
"P",110,719,848,0.008,"P_719_848"
"P",110,724,727,0.012,"P_724_727"
"P",110,725,726,0.003,"P_725_726"
"P",110,728,854,0.007,"P_728_854"
"P",110,732,758,0.012,"P_732_758"
"P",110,738,720,0.99,"P_720_738"
"P",110,739,544,0.007,"P_544_739"
"P",110,742,666,0.084,"P_666_742"
"P",110,744,570,0.009,"P_570_744"
"P",110,749,844,0.002,"P_749_844"
"P",110,751,542,0.001,"P_542_751"
"P",110,754,502,0.175,"P_502_754"
"P",110,765,795,0.001,"P_765_795"
