id,team,year,seed,win,loss,final round,coach
127,+ACI-Loyola, Illinois+ACI-,1963,NA,5,0,National Championship (5th rd),George Ireland
127,+ACI-Loyola, Illinois+ACI-,1964,NA,2,1,Sweet Sixteen (2nd rd),George Ireland
127,+ACI-Loyola, Illinois+ACI-,1966,NA,0,1,Round of 32 (1st rd),George Ireland
127,+ACI-Loyola, Illinois+ACI-,1968,NA,0,1,Round of 32 (1st rd),George Ireland
127,+ACI-Loyola, Illinois+ACI-,1985,4,2,1,Sweet Sixteen (3rd rd),Gene Sullivan
128,+ACI-Loyola, Louisiana+ACI-,1954,NA,0,1,Round of 32 (1st rd),Jim McCafferty
128,+ACI-Loyola, Louisiana+ACI-,1957,NA,0,1,Round of 32 (1st rd),Jim McCafferty
128,+ACI-Loyola, Louisiana+ACI-,1958,NA,0,1,Round of 32 (1st rd),Jim Harding
129,+ACI-Loyola, Maryland+ACI-,1994,15,0,1,Round of 64 (1st rd),Skip Prosser
130,Manhattan,1956,NA,0,1,Round of 32 (1st rd),Ken Norton
130,Manhattan,1958,NA,1,2,Sweet Sixteen (2nd rd),Ken Norton
130,Manhattan,1993,11,0,1,Round of 64 (1st rd),Fran Fraschilla
130,Manhattan,1995,13,1,1,Round of 32 (2nd rd),Fran Fraschilla
130,Manhattan,2003,14,0,1,Round of 64 (1st rd),Bobby Gonzalez
130,Manhattan,2004,12,1,1,Round of 32 (2nd rd),Bobby Gonzalez
131,Marist,1986,15,0,1,Round of 64 (1st rd),Matt Furjanic
131,Marist,1987,14,0,1,Round of 64 (1st rd),Dave Magarity
132,Marquette,1955,NA,2,1,Elite Eight (3rd rd),Jack Nagle
132,Marquette,1959,NA,1,2,Sweet Sixteen (2nd rd),Eddie Hickey
132,Marquette,1961,NA,0,1,Round of 32 (1st rd),Eddie Hickey
132,Marquette,1968,NA,2,1,Sweet Sixteen (2nd rd),Al McGuire
132,Marquette,1969,NA,2,1,Elite Eight (3rd rd),Al McGuire
132,Marquette,1971,NA,2,1,Sweet Sixteen (2nd rd),Al McGuire
132,Marquette,1972,NA,1,2,Sweet Sixteen (2nd rd),Al McGuire
132,Marquette,1973,NA,2,1,Sweet Sixteen (2nd rd),Al McGuire
132,Marquette,1974,NA,4,1,National Championship (5th rd),Al McGuire
132,Marquette,1975,NA,0,1,Round of 32 (1st rd),Al McGuire
132,Marquette,1976,NA,2,1,Elite Eight (3rd rd),Al McGuire
132,Marquette,1977,NA,5,0,National Championship (5th rd),Al McGuire
132,Marquette,1978,NA,0,1,Round of 32 (1st rd),Hank Raymonds
132,Marquette,1979,3,1,1,Sweet Sixteen (3rd rd),Hank Raymonds
132,Marquette,1980,9,0,1,Round of 64 (1st rd),Hank Raymonds
132,Marquette,1982,7,1,1,Round of 32 (2nd rd),Hank Raymonds
132,Marquette,1983,9,0,1,Round of 64 (1st rd),Hank Raymonds
132,Marquette,1993,12,0,1,Round of 64 (1st rd),Kevin O'Neill
132,Marquette,1994,6,2,1,Sweet Sixteen (3rd rd),Kevin O'Neill
132,Marquette,1996,4,1,1,Round of 32 (2nd rd),Mike Deane
132,Marquette,1997,7,0,1,Round of 64 (1st rd),Mike Deane
132,Marquette,2002,5,0,1,Round of 64 (1st rd),Tom Crean
132,Marquette,2003,3,4,1,National Semifinals (5th rd),Tom Crean
132,Marquette,2006,7,0,1,Round of 64 (1st rd),Tom Crean
132,Marquette,2007,8,0,1,Round of 64 (1st rd),Tom Crean
132,Marquette,2008,6,0,1,Round of 32 (2nd rd),Tom Crean
132,Marquette,2009,6,1,1,Round of 32 (2nd rd),Buzz Williams
132,Marquette,2010,6,0,1,Round of 64 (1st rd),Buzz Williams
133,Marshall,1956,NA,0,1,Round of 32 (1st rd),Jule Rivlin
133,Marshall,1972,NA,0,1,Round of 32 (1st rd),Carl Tacy
133,Marshall,1984,10,0,1,Round of 64 (1st rd),Rick Huckabay
133,Marshall,1985,15,0,1,Round of 64 (1st rd),Rick Huckabay
133,Marshall,1987,13,0,1,Round of 64 (1st rd),Rick Huckabay
134,Maryland,1958,NA,2,1,Sweet Sixteen (2nd rd),Bud Millikan
134,Maryland,1973,NA,1,1,Elite Eight (3rd rd),Lefty Driesell
134,Maryland,1975,NA,2,1,Elite Eight (3rd rd),Lefty Driesell
134,Maryland,1980,2,1,1,Sweet Sixteen (3rd rd),Lefty Driesell
134,Maryland,1981,6,1,1,Round of 32 (2nd rd),Lefty Driesell
134,Maryland,1983,8,1,1,Round of 32 (2nd rd),Lefty Driesell
134,Maryland,1984,3,1,1,Sweet Sixteen (3rd rd),Lefty Driesell
134,Maryland,1985,5,2,1,Sweet Sixteen (3rd rd),Lefty Driesell
134,Maryland,1986,5,1,1,Round of 32 (2nd rd),Lefty Driesell
134,Maryland,1988,7,1,1,Round of 32 (2nd rd),Bob Wade
134,Maryland,1994,10,2,1,Sweet Sixteen (3rd rd),Gary Williams
134,Maryland,1995,3,2,1,Sweet Sixteen (3rd rd),Gary Williams
134,Maryland,1996,7,0,1,Round of 64 (1st rd),Gary Williams
134,Maryland,1997,5,0,1,Round of 64 (1st rd),Gary Williams
134,Maryland,1998,4,2,1,Sweet Sixteen (3rd rd),Gary Williams
134,Maryland,1999,2,2,1,Sweet Sixteen (3rd rd),Gary Williams
134,Maryland,2000,3,1,1,Round of 32 (2nd rd),Gary Williams
134,Maryland,2001,3,4,1,National Semifinals (5th rd),Gary Williams
134,Maryland,2002,1,6,0,National Championship (6th rd),Gary Williams
134,Maryland,2003,6,2,1,Sweet Sixteen (3rd rd),Gary Williams
134,Maryland,2004,4,1,1,Round of 32 (2nd rd),Gary Williams
134,Maryland,2007,4,1,1,Round of 32 (2nd rd),Gary Williams
134,Maryland,2009,10,1,1,Round of 32 (2nd rd),Gary Williams
134,Maryland,2010,4,1,1,Round of 32 (2nd rd),Gary Williams
135,Massachusetts,1962,NA,0,1,Round of 32 (1st rd),Matt Zunic
135,Massachusetts,1992,3,2,1,Sweet Sixteen (3rd rd),John Calipari
135,Massachusetts,1993,3,1,1,Round of 32 (2nd rd),John Calipari
135,Massachusetts,1994,2,1,1,Round of 32 (2nd rd),John Calipari
135,Massachusetts,1995,2,3,1,Elite Eight (4th rd),John Calipari
135,Massachusetts,1996,1,4,1,National Semifinals (5th rd),John Calipari
135,Massachusetts,1997,11,0,1,Round of 64 (1st rd),Bruiser Flint
135,Massachusetts,1998,7,0,1,Round of 64 (1st rd),Bruiser Flint
136,McNeese State,1989,16,0,1,Round of 64 (1st rd),Steve Welch
136,McNeese State,2002,14,0,1,Round of 64 (1st rd),Tic Price
137,Memphis,1955,NA,0,1,Round of 32 (1st rd),Eugene Lambert
137,Memphis,1956,NA,0,1,Round of 32 (1st rd),Eugene Lambert
137,Memphis,1962,NA,0,1,Round of 32 (1st rd),Bob Vanatta
137,Memphis,1973,NA,3,1,National Championship (5th rd),Gene Bartow
137,Memphis,1976,NA,0,1,Round of 32 (1st rd),Wayne Yates
137,Memphis,1982,2,1,1,Sweet Sixteen (3rd rd),Dana Kirk
137,Memphis,1983,4,1,1,Sweet Sixteen (3rd rd),Dana Kirk
137,Memphis,1984,6,2,1,Sweet Sixteen (3rd rd),Dana Kirk
137,Memphis,1985,2,4,1,National Semifinals (5th rd),Dana Kirk
137,Memphis,1986,3,1,1,Round of 32 (2nd rd),Dana Kirk
137,Memphis,1988,9,1,1,Round of 32 (2nd rd),Larry Finch
137,Memphis,1989,5,0,1,Round of 64 (1st rd),Larry Finch
137,Memphis,1992,6,3,1,Elite Eight (4th rd),Larry Finch
137,Memphis,1993,10,0,1,Round of 64 (1st rd),Larry Finch
137,Memphis,1995,6,2,1,Sweet Sixteen (3rd rd),Larry Finch
137,Memphis,1996,5,0,1,Round of 64 (1st rd),Larry Finch
137,Memphis,2003,7,0,1,Round of 64 (1st rd),John Calipari
137,Memphis,2004,7,1,1,Round of 32 (2nd rd),John Calipari
137,Memphis,2006,1,3,1,Elite Eight (4th rd),John Calipari
137,Memphis,2007,2,3,1,Elite Eight (4th rd),John Calipari
137,Memphis,2008,1,6,1,National Championship (6th rd),John Calipari
137,Memphis,2008,6,6,1,National Championship (6th rd),Tom Crean
137,Memphis,2009,2,2,1,Sweet Sixteen (3rd rd),John Calipari
138,Mercer,1981,12,0,1,Round of 64 (1st rd),Bill Bibb
138,Mercer,1985,15,0,1,Round of 64 (1st rd),Bill Bibb
139,+ACI-Miami, Florida+ACI-,1960,NA,0,1,Round of 32 (1st rd),Bruce Hale
139,+ACI-Miami, Florida+ACI-,1998,11,0,1,Round of 64 (1st rd),Leonard Hamilton
139,+ACI-Miami, Florida+ACI-,1999,2,1,1,Round of 32 (2nd rd),Leonard Hamilton
139,+ACI-Miami, Florida+ACI-,2000,6,2,1,Sweet Sixteen (3rd rd),Leonard Hamilton
139,+ACI-Miami, Florida+ACI-,2002,5,0,1,Round of 64 (1st rd),Perry Clark
139,+ACI-Miami, Florida+ACI-,2008,7,1,1,Round of 32 (2nd rd),Frank Haith
140,+ACI-Miami, Ohio+ACI-,1953,NA,0,1,Round of 32 (1st rd),Bill Rohr
140,+ACI-Miami, Ohio+ACI-,1955,NA,0,1,Round of 32 (1st rd),Bill Rohr
140,+ACI-Miami, Ohio+ACI-,1957,NA,0,1,Round of 32 (1st rd),Bill Rohr
140,+ACI-Miami, Ohio+ACI-,1958,NA,1,2,Sweet Sixteen (2nd rd),Dick Shrider
140,+ACI-Miami, Ohio+ACI-,1966,NA,0,1,Round of 32 (1st rd),Dick Shrider
140,+ACI-Miami, Ohio+ACI-,1969,NA,1,2,Sweet Sixteen (2nd rd),Tates Locke
140,+ACI-Miami, Ohio+ACI-,1971,NA,0,1,Round of 32 (1st rd),Darrell Hedric
140,+ACI-Miami, Ohio+ACI-,1973,NA,0,1,Round of 32 (1st rd),Darrell Hedric
140,+ACI-Miami, Ohio+ACI-,1978,NA,1,1,Sweet Sixteen (2nd rd),Darrell Hedric
140,+ACI-Miami, Ohio+ACI-,1984,8,0,1,Round of 64 (1st rd),Darrell Hedric
140,+ACI-Miami, Ohio+ACI-,1985,12,0,1,Round of 64 (1st rd),Jerry Peirson
140,+ACI-Miami, Ohio+ACI-,1986,10,0,1,Round of 64 (1st rd),Jerry Peirson
140,+ACI-Miami, Ohio+ACI-,1992,13,0,1,Round of 64 (1st rd),Joby Wright
140,+ACI-Miami, Ohio+ACI-,1995,12,1,1,Round of 32 (2nd rd),Herb Sendek
140,+ACI-Miami, Ohio+ACI-,1997,13,0,1,Round of 64 (1st rd),Charlie Coles
140,+ACI-Miami, Ohio+ACI-,1999,10,2,1,Sweet Sixteen (3rd rd),Charlie Coles
140,+ACI-Miami, Ohio+ACI-,2007,14,0,1,Round of 64 (1st rd),Charlie Coles
141,Michigan,1948,NA,1,1,Elite Eight (1st rd),Osborne Cowles
141,Michigan,1964,NA,3,1,National Semifinals (4th rd),Dave Strack
141,Michigan,1965,NA,3,1,National Championship (5th rd),Dave Strack
141,Michigan,1966,NA,1,1,Elite Eight (3rd rd),Dave Strack
141,Michigan,1974,NA,1,1,Elite Eight (3rd rd),Johnny Orr
141,Michigan,1975,NA,0,1,Round of 32 (1st rd),Johnny Orr
141,Michigan,1976,NA,4,1,National Championship (5th rd),Johnny Orr
141,Michigan,1977,NA,2,1,Elite Eight (3rd rd),Johnny Orr
141,Michigan,1985,1,1,1,Round of 32 (2nd rd),Bill Frieder
141,Michigan,1986,2,1,1,Round of 32 (2nd rd),Bill Frieder
141,Michigan,1987,9,1,1,Round of 32 (2nd rd),Bill Frieder
141,Michigan,1988,3,2,1,Sweet Sixteen (3rd rd),Bill Frieder
141,Michigan,1989,3,6,0,National Championship (6th rd),Steve Fisher
141,Michigan,1990,3,1,1,Round of 32 (2nd rd),Steve Fisher
141,Michigan,1992,6,5,1,National Championship (6th rd),Steve Fisher
141,Michigan,1993,1,5,1,National Championship (6th rd),Steve Fisher
141,Michigan,1994,3,3,1,Elite Eight (4th rd),Steve Fisher
141,Michigan,1995,9,0,1,Round of 64 (1st rd),Steve Fisher
141,Michigan,1996,7,0,1,Round of 64 (1st rd),Steve Fisher
141,Michigan,1998,3,1,1,Round of 32 (2nd rd),Brian Ellerbe
141,Michigan,2009,10,1,1,Round of 32 (2nd rd),John Beilein
142,Michigan State,1957,NA,2,2,National Semifinals (4th rd),Forddy Anderson
142,Michigan State,1959,NA,1,1,Elite Eight (3rd rd),Forddy Anderson
142,Michigan State,1978,NA,2,1,Elite Eight (3rd rd),Jud Heathcote
142,Michigan State,1979,2,5,0,National Championship (6th rd),Jud Heathcote
142,Michigan State,1985,10,0,1,Round of 64 (1st rd),Jud Heathcote
142,Michigan State,1986,5,2,1,Sweet Sixteen (3rd rd),Jud Heathcote
142,Michigan State,1990,1,2,1,Sweet Sixteen (3rd rd),Jud Heathcote
142,Michigan State,1991,5,1,1,Round of 32 (2nd rd),Jud Heathcote
142,Michigan State,1992,5,1,1,Round of 32 (2nd rd),Jud Heathcote
142,Michigan State,1994,7,1,1,Round of 32 (2nd rd),Jud Heathcote
142,Michigan State,1995,3,0,1,Round of 64 (1st rd),Jud Heathcote
142,Michigan State,1998,4,2,1,Sweet Sixteen (3rd rd),Tom Izzo
142,Michigan State,1999,1,4,1,National Semifinals (5th rd),Tom Izzo
142,Michigan State,2000,1,6,0,National Championship (6th rd),Tom Izzo
142,Michigan State,2001,1,4,1,National Semifinals (5th rd),Tom Izzo
142,Michigan State,2002,10,0,1,Round of 64 (1st rd),Tom Izzo
142,Michigan State,2003,7,3,1,Elite Eight (4th rd),Tom Izzo
142,Michigan State,2004,7,0,1,Round of 64 (1st rd),Tom Izzo
142,Michigan State,2005,5,4,1,National Semifinals (5th rd),Tom Izzo
142,Michigan State,2006,6,0,1,Round of 64 (1st rd),Tom Izzo
142,Michigan State,2007,9,1,1,Round of 32 (2nd rd),Tom Izzo
142,Michigan State,2008,5,2,1,Sweet Sixteen (3rd rd),Tom Izzo
142,Michigan State,2009,2,5,1,National Championship (6th rd),Tom Izzo
142,Michigan State,2010,5,4,1,National Semifinals (5th rd),Tom Izzo
143,Middle Tennessee State,1975,NA,0,1,Round of 32 (1st rd),Jimmy Earle
143,Middle Tennessee State,1977,NA,0,1,Round of 32 (1st rd),Jimmy Earle
143,Middle Tennessee State,1982,11,1,1,Round of 32 (2nd rd),Stan Simpson
143,Middle Tennessee State,1985,15,0,1,Round of 64 (1st rd),Bruce Stewart
143,Middle Tennessee State,1987,12,0,1,Round of 64 (1st rd),Bruce Stewart
143,Middle Tennessee State,1989,13,1,1,Round of 32 (2nd rd),Bruce Stewart
144,Minnesota,1972,NA,1,1,Sweet Sixteen (2nd rd),Bill Musselman
144,Minnesota,1982,2,1,1,Sweet Sixteen (3rd rd),Jim Dutcher
144,Minnesota,1989,11,2,1,Sweet Sixteen (3rd rd),Clem Haskins
144,Minnesota,1990,6,3,1,Elite Eight (4th rd),Clem Haskins
144,Minnesota,1994,6,1,1,Round of 32 (2nd rd),Clem Haskins
144,Minnesota,1995,8,0,1,Round of 64 (1st rd),Clem Haskins
144,Minnesota,1997,1,4,1,National Semifinals (5th rd),Clem Haskins
144,Minnesota,1999,7,0,1,Round of 64 (1st rd),Clem Haskins
144,Minnesota,2005,8,0,1,Round of 64 (1st rd),Dan Monson
144,Minnesota,2009,10,0,1,Round of 64 (1st rd),Tubby Smith
144,Minnesota,2010,11,0,1,Round of 64 (1st rd),Tubby Smith
145,Mississippi,1981,10,0,1,Round of 64 (1st rd),Bob Weltlich
145,Mississippi,1997,8,0,1,Round of 64 (1st rd),Rob Evans
145,Mississippi,1998,4,0,1,Round of 64 (1st rd),Rob Evans
145,Mississippi,1999,9,1,1,Round of 32 (2nd rd),Rod Barnes
145,Mississippi,2001,3,2,1,Sweet Sixteen (3rd rd),Rod Barnes
145,Mississippi,2002,9,0,1,Round of 64 (1st rd),Rod Barnes
146,Mississippi State,1963,NA,1,1,Sweet Sixteen (2nd rd),Babe McCarthy
146,Mississippi State,1991,5,0,1,Round of 64 (1st rd),Richard Williams
146,Mississippi State,1995,5,2,1,Sweet Sixteen (3rd rd),Richard Williams
146,Mississippi State,1996,5,4,1,National Semifinals (5th rd),Richard Williams
146,Mississippi State,2002,3,1,1,Round of 32 (2nd rd),Rick Stansbury
146,Mississippi State,2003,5,0,1,Round of 64 (1st rd),Rick Stansbury
146,Mississippi State,2004,2,1,1,Round of 32 (2nd rd),Rick Stansbury
146,Mississippi State,2005,9,1,1,Round of 32 (2nd rd),Rick Stansbury
146,Mississippi State,2008,8,1,1,Round of 32 (2nd rd),Rick Stansbury
146,Mississippi State,2009,13,0,1,Round of 64 (1st rd),Rick Stansbury
147,Mississippi Valley,1986,16,0,1,Round of 64 (1st rd),Lafayette Stribling
147,Mississippi Valley,1992,16,0,1,Round of 64 (1st rd),Lafayette Stribling
147,Mississippi Valley,1996,15,0,1,Round of 64 (1st rd),Lafayette Stribling
147,Mississippi Valley,2008,16,0,1,Round of 64 (1st rd),James Green
148,Missouri,1944,NA,1,1,Elite Eight (1st rd),George Edwards
148,Missouri,1976,NA,2,1,Elite Eight (3rd rd),Norm Stewart
148,Missouri,1978,NA,0,1,Round of 32 (1st rd),Norm Stewart
148,Missouri,1980,5,2,1,Sweet Sixteen (3rd rd),Norm Stewart
148,Missouri,1981,9,0,1,Round of 64 (1st rd),Norm Stewart
148,Missouri,1982,2,1,1,Sweet Sixteen (3rd rd),Norm Stewart
148,Missouri,1983,2,0,1,Round of 32 (2nd rd),Norm Stewart
148,Missouri,1986,11,0,1,Round of 64 (1st rd),Norm Stewart
148,Missouri,1987,4,0,1,Round of 64 (1st rd),Norm Stewart
148,Missouri,1988,6,0,1,Round of 64 (1st rd),Norm Stewart
148,Missouri,1989,3,2,1,Sweet Sixteen (3rd rd),Norm Stewart
148,Missouri,1990,3,0,1,Round of 64 (1st rd),Norm Stewart
148,Missouri,1992,5,1,1,Round of 32 (2nd rd),Norm Stewart
148,Missouri,1993,10,0,1,Round of 64 (1st rd),Norm Stewart
148,Missouri,1994,1,3,1,Elite Eight (4th rd),Norm Stewart
148,Missouri,1995,8,1,1,Round of 32 (2nd rd),Norm Stewart
148,Missouri,1999,8,0,1,Round of 64 (1st rd),Norm Stewart
148,Missouri,2000,9,0,1,Round of 64 (1st rd),Quin Snyder
148,Missouri,2001,9,1,1,Round of 32 (2nd rd),Quin Snyder
148,Missouri,2002,12,3,1,Elite Eight (4th rd),Quin Snyder
148,Missouri,2003,6,1,1,Round of 32 (2nd rd),Quin Snyder
148,Missouri,2009,3,3,1,Elite Eight (4th rd),Mike Anderson
148,Missouri,2010,10,1,1,Round of 32 (2nd rd),Mike Anderson
149,+ACI-Monmouth, New Jersey+ACI-,1996,13,0,1,Round of 64 (1st rd),Wayne Szoke
149,+ACI-Monmouth, New Jersey+ACI-,2001,16,0,1,Round of 64 (1st rd),Dave Calloway
149,+ACI-Monmouth, New Jersey+ACI-,2004,15,0,1,Round of 64 (1st rd),Dave Calloway
149,+ACI-Monmouth, New Jersey+ACI-,2006,16,1,1,Round of 64 (1st rd),Dave Calloway
150,Montana,1975,NA,1,2,Sweet Sixteen (2nd rd),Jud Heathcote
150,Montana,1991,16,0,1,Round of 64 (1st rd),Stew Morrill
150,Montana,1992,14,0,1,Round of 64 (1st rd),Blaine Taylor
150,Montana,1997,16,0,1,Round of 64 (1st rd),Blaine Taylor
150,Montana,2002,15,0,1,Round of 64 (1st rd),Don Holst
150,Montana,2005,16,0,1,Round of 64 (1st rd),Larry Krystkowiak
150,Montana,2006,12,1,1,Round of 32 (2nd rd),Larry Krystkowiak
150,Montana,2010,14,0,1,Round of 64 (1st rd),Wayne Tinkle
151,Montana State,1951,NA,0,1,Sweet Sixteen (1st rd),John Breeden
151,Montana State,1986,16,0,1,Round of 64 (1st rd),Stu Starner
151,Montana State,1996,13,0,1,Round of 64 (1st rd),Mick Durham
152,Morehead State,1956,NA,2,1,Sweet Sixteen (2nd rd),Robert Laughlin
152,Morehead State,1957,NA,0,1,Round of 32 (1st rd),Robert Laughlin
152,Morehead State,1961,NA,1,2,Sweet Sixteen (2nd rd),Robert Laughlin
152,Morehead State,1983,11,0,1,Round of 64 (1st rd),Wayne Martin
152,Morehead State,1984,12,1,1,Preliminary Round (7th rd),Wayne Martin
152,Morehead State,2009,16,1,1,Round of 64 (1st rd),Donnie Tyndall
153,+ACI-Mt. St. Mary's, Maryland+ACI-,1995,16,0,1,Round of 64 (1st rd),Jim Phelan
153,+ACI-Mt. St. Mary's, Maryland+ACI-,1999,16,0,1,Round of 64 (1st rd),Jim Phelan
153,+ACI-Mt. St. Mary's, Maryland+ACI-,2008,16,1,1,Round of 64 (1st rd),Milan Brown
154,Murray State,1964,NA,0,1,Round of 32 (1st rd),Cal Luther
154,Murray State,1969,NA,0,1,Round of 32 (1st rd),Cal Luther
154,Murray State,1988,14,1,1,Round of 32 (2nd rd),Steve Newton
154,Murray State,1990,16,0,1,Round of 64 (1st rd),Steve Newton
154,Murray State,1991,13,0,1,Round of 64 (1st rd),Steve Newton
154,Murray State,1992,14,0,1,Round of 64 (1st rd),Scott Edgar
154,Murray State,1995,15,0,1,Round of 64 (1st rd),Scott Edgar
154,Murray State,1997,15,0,1,Round of 64 (1st rd),Mark Gottfried
154,Murray State,1998,9,0,1,Round of 64 (1st rd),Mark Gottfried
154,Murray State,1999,13,0,1,Round of 64 (1st rd),Tevester Anderson
154,Murray State,2002,14,0,1,Round of 64 (1st rd),Tevester Anderson
154,Murray State,2004,12,0,1,Round of 64 (1st rd),Mick Cronin
154,Murray State,2006,14,0,1,Round of 64 (1st rd),Mick Cronin
154,Murray State,2010,13,1,1,Round of 32 (2nd rd),Billy Kennedy
155,Navy,1947,NA,0,2,Elite Eight (1st rd),Ben Carnevale
155,Navy,1953,NA,0,1,Round of 32 (1st rd),Ben Carnevale
155,Navy,1954,NA,2,1,Elite Eight (3rd rd),Ben Carnevale
155,Navy,1959,NA,2,1,Sweet Sixteen (2nd rd),Ben Carnevale
155,Navy,1960,NA,0,1,Round of 32 (1st rd),Ben Carnevale
155,Navy,1985,13,1,1,Round of 32 (2nd rd),Paul Evans
155,Navy,1986,7,3,1,Elite Eight (4th rd),Paul Evans
155,Navy,1987,8,0,1,Round of 64 (1st rd),Pete Herrmann
155,Navy,1994,16,0,1,Round of 64 (1st rd),Don DeVoe
155,Navy,1997,15,0,1,Round of 64 (1st rd),Don DeVoe
155,Navy,1998,16,0,1,Round of 64 (1st rd),Don DeVoe
156,Nebraska,1986,9,0,1,Round of 64 (1st rd),Moe Iba
156,Nebraska,1991,3,0,1,Round of 64 (1st rd),Danny Nee
156,Nebraska,1992,8,0,1,Round of 64 (1st rd),Danny Nee
156,Nebraska,1993,10,0,1,Round of 64 (1st rd),Danny Nee
156,Nebraska,1994,6,0,1,Round of 64 (1st rd),Danny Nee
156,Nebraska,1998,11,0,1,Round of 64 (1st rd),Danny Nee
157,Nevada,1984,11,0,1,Round of 64 (1st rd),Sonny Allen
157,Nevada,1985,14,0,1,Round of 64 (1st rd),Sonny Allen
157,Nevada,2004,10,2,1,Sweet Sixteen (3rd rd),Trent Johnson
157,Nevada,2005,9,1,1,Round of 32 (2nd rd),Mark Fox
157,Nevada,2006,5,0,1,Round of 64 (1st rd),Mark Fox
157,Nevada,2007,7,1,1,Round of 32 (2nd rd),Mark Fox
158,Nevada+AC0-Las Vegas,1975,NA,2,1,Sweet Sixteen (2nd rd),Jerry Tarkanian
158,Nevada+AC0-Las Vegas,1976,NA,1,1,Sweet Sixteen (2nd rd),Jerry Tarkanian
158,Nevada+AC0-Las Vegas,1977,NA,4,1,National Semifinals (4th rd),Jerry Tarkanian
158,Nevada+AC0-Las Vegas,1983,3,0,1,Round of 32 (2nd rd),Jerry Tarkanian
158,Nevada+AC0-Las Vegas,1984,5,2,1,Sweet Sixteen (3rd rd),Jerry Tarkanian
158,Nevada+AC0-Las Vegas,1985,4,1,1,Round of 32 (2nd rd),Jerry Tarkanian
158,Nevada+AC0-Las Vegas,1986,4,2,1,Sweet Sixteen (3rd rd),Jerry Tarkanian
158,Nevada+AC0-Las Vegas,1987,1,4,1,National Semifinals (5th rd),Jerry Tarkanian
158,Nevada+AC0-Las Vegas,1988,4,1,1,Round of 32 (2nd rd),Jerry Tarkanian
158,Nevada+AC0-Las Vegas,1989,4,3,1,Elite Eight (4th rd),Jerry Tarkanian
158,Nevada+AC0-Las Vegas,1990,1,6,0,National Championship (6th rd),Jerry Tarkanian
158,Nevada+AC0-Las Vegas,1991,1,4,1,National Semifinals (5th rd),Jerry Tarkanian
158,Nevada+AC0-Las Vegas,1998,12,0,1,Round of 64 (1st rd),Bill Bayno
158,Nevada+AC0-Las Vegas,2000,10,0,1,Round of 64 (1st rd),Bill Bayno
158,Nevada+AC0-Las Vegas,2007,7,2,1,Sweet Sixteen (3rd rd),Lon Kruger
158,Nevada+AC0-Las Vegas,2008,8,1,1,Round of 32 (2nd rd),Lon Kruger
158,Nevada+AC0-Las Vegas,2010,8,0,1,Round of 64 (1st rd),Lon Kruger
159,New Mexico,1968,NA,0,2,Sweet Sixteen (2nd rd),Bob King
159,New Mexico,1974,NA,2,1,Sweet Sixteen (2nd rd),Norm Ellenberger
159,New Mexico,1978,NA,0,1,Round of 32 (1st rd),Norm Ellenberger
159,New Mexico,1991,14,0,1,Round of 64 (1st rd),Dave Bliss
159,New Mexico,1993,5,0,1,Round of 64 (1st rd),Dave Bliss
159,New Mexico,1994,10,0,1,Round of 64 (1st rd),Dave Bliss
159,New Mexico,1996,7,1,1,Round of 32 (2nd rd),Dave Bliss
159,New Mexico,1997,3,1,1,Round of 32 (2nd rd),Dave Bliss
159,New Mexico,1998,4,1,1,Round of 32 (2nd rd),Dave Bliss
159,New Mexico,1999,9,1,1,Round of 32 (2nd rd),Dave Bliss
159,New Mexico,2005,12,0,1,Round of 64 (1st rd),Ritchie McKay
159,New Mexico,2010,3,1,1,Round of 32 (2nd rd),Steve Alford
160,New Mexico State,1952,NA,0,2,Sweet Sixteen (1st rd),George McCarty
160,New Mexico State,1959,NA,0,1,Round of 32 (1st rd),Presley Askew
160,New Mexico State,1960,NA,0,1,Round of 32 (1st rd),Presley Askew
160,New Mexico State,1967,NA,0,1,Round of 32 (1st rd),Lou Henson
160,New Mexico State,1968,NA,2,1,Sweet Sixteen (2nd rd),Lou Henson
160,New Mexico State,1969,NA,1,2,Sweet Sixteen (2nd rd),Lou Henson
160,New Mexico State,1970,NA,4,1,National Semifinals (4th rd),Lou Henson
160,New Mexico State,1971,NA,0,1,Round of 32 (1st rd),Lou Henson
160,New Mexico State,1975,NA,0,1,Round of 32 (1st rd),Lou Henson
160,New Mexico State,1979,10,0,1,Round of 64 (1st rd),Ken Hayes
160,New Mexico State,1990,6,0,1,Round of 64 (1st rd),Neil McCarthy
160,New Mexico State,1991,6,0,1,Round of 64 (1st rd),Neil McCarthy
160,New Mexico State,1992,12,2,1,Sweet Sixteen (3rd rd),Neil McCarthy
160,New Mexico State,1993,7,1,1,Round of 32 (2nd rd),Neil McCarthy
160,New Mexico State,1994,13,0,1,Round of 64 (1st rd),Neil McCarthy
160,New Mexico State,1999,14,0,1,Round of 64 (1st rd),Lou Henson
160,New Mexico State,2007,13,0,1,Round of 64 (1st rd),Reggie Theus
160,New Mexico State,2010,12,0,1,Round of 64 (1st rd),Marvin Menzies
161,New Orleans,1987,7,1,1,Round of 32 (2nd rd),Benny Dees
161,New Orleans,1991,14,0,1,Round of 64 (1st rd),Tim Floyd
161,New Orleans,1993,8,0,1,Round of 64 (1st rd),Tim Floyd
161,New Orleans,1996,11,0,1,Round of 64 (1st rd),Tic Price
162,New York,1943,NA,0,2,Elite Eight (1st rd),Howard Cann
162,New York,1945,NA,2,1,National Championship (3rd rd),Howard Cann
